"second","TerrenceJones","RashadVaughn","MalcolmBrogdon","SpencerHawes","TonySnell","GiannisAntetokounmpo","KhrisMiddleton","MirzaTeletovic","JasonTerry","MatthewDellavedova","GregMonroe","ThonMaker","JohnHenson","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
2182,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2183,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2184,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2185,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2186,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2187,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2188,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2189,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2190,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2191,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2192,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2193,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2194,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2195,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2196,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2197,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2198,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2199,0,12,54,0,8,36,12,39,56,19,51,2,13,0,34,18,1,0
2200,0,12,54,0,8,36,12,39,56,19,51,2,13,0,34,18,1,0
2201,0,12,54,0,8,36,12,39,56,19,51,2,13,0,34,18,1,0
2202,0,12,54,0,8,36,12,39,56,19,51,2,13,0,34,18,1,0
2203,0,12,54,0,8,36,12,39,56,19,51,2,13,0,34,18,1,0
2204,0,12,54,0,8,36,12,39,56,19,51,2,13,0,34,18,1,0
2205,0,12,54,0,7,36,12,39,57,19,51,2,13,0,34,18,1,0
2206,0,12,54,0,7,36,12,39,57,19,51,2,13,0,34,18,1,0
2207,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2208,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2209,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2210,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2211,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2212,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2213,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2214,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2215,0,12,54,0,7,36,12,39,57,19,51,2,13,0,34,18,1,0
2216,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2217,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2218,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2219,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2220,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2221,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2222,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2223,0,12,54,0,7,37,12,39,57,19,51,2,13,0,34,17,1,0
2224,0,12,54,1,7,36,13,39,57,19,50,2,13,0,34,17,1,0
2225,0,12,54,1,7,36,13,39,57,19,50,2,13,0,34,17,1,0
2226,0,12,54,1,7,36,13,39,57,19,50,2,13,0,34,17,1,0
2227,0,12,54,1,7,36,13,39,57,19,50,2,13,0,34,17,1,0
2228,0,12,54,1,7,36,13,39,57,19,50,2,13,0,34,17,1,0
2229,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2230,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2231,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2232,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2233,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2234,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2235,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2236,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2237,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2238,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2239,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2240,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2241,0,12,54,1,7,36,13,38,57,19,50,2,13,0,34,18,1,0
2242,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2243,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2244,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2245,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2246,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2247,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2248,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2249,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2250,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2251,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2252,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2253,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2254,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2255,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2256,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2257,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2258,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2259,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2260,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2261,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2262,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
2263,0,12,54,1,7,36,13,38,57,19,50,2,13,0,33,19,1,0
